from,to,weight,year,neighbor
GR,AT,6,1976,2
FI,AT,5,1976,2
LU,AT,5,1976,2
MC,AT,5,1976,2
GB,AT,4,1976,2
BE,AT,3,1976,2
CH,AT,3,1976,1
YU,AT,2,1976,1
NO,AT,2,1976,2
DE,PT,8,1984,2
CH,PT,8,1984,2
YU,PT,7,1984,2
NL,PT,6,1984,2
ES,PT,5,1984,1
LU,PT,4,1984,2
LU,PT,7,1983,2
NL,PT,6,1983,2
CH,PT,6,1983,2
ES,PT,5,1983,1
FR,PT,4,1983,2
FI,PT,2,1983,2
YU,PT,2,1983,2
SE,PT,1,1983,2
LU,PT,7,1982,2
SE,PT,6,1982,2
TR,PT,5,1982,2
GB,PT,4,1982,2
NL,PT,4,1982,2
FI,PT,2,1982,2
IE,PT,2,1982,2
IL,PT,1,1982,2
CH,PT,1,1982,2
DE,PT,8,1981,2
GR,PT,1,1981,2
IT,PT,10,1980,2
NO,PT,8,1980,2
SE,PT,8,1980,2
IE,PT,7,1980,2
DK,PT,6,1980,2
FR,PT,6,1980,2
GR,PT,5,1980,2
NL,PT,5,1980,2
BE,PT,4,1980,2
LU,PT,4,1980,2
TR,PT,4,1980,2
CH,PT,2,1980,2
DE,PT,1,1980,2
FI,PT,1,1980,2
FR,PT,10,1979,2
AT,PT,7,1979,2
IT,PT,6,1979,2
NO,PT,6,1979,2
ES,PT,6,1979,1
BE,PT,5,1979,2
MC,PT,5,1979,2
DE,PT,4,1979,2
CH,PT,4,1979,2
LU,PT,3,1979,2
NL,PT,3,1979,2
SE,PT,3,1979,2
FI,PT,2,1979,2
IT,PT,4,1978,2
ES,PT,1,1978,1
FR,PT,6,1977,2
CH,PT,4,1977,2
IT,PT,3,1977,2
MC,PT,2,1977,2
NL,PT,2,1977,2
DE,PT,1,1977,2
FR,PT,12,1976,2
LU,PT,6,1976,2
GR,PT,4,1976,2
FI,PT,1,1976,2
IT,PT,1,1976,2
TR,PT,12,1975,2
FR,PT,2,1975,2
ES,PT,2,1975,1
DK,SE,12,1984,1
DE,SE,12,1984,2
IE,SE,12,1984,2
AT,SE,12,1984,2
CY,SE,12,1984,2
NL,SE,10,1984,2
NO,SE,10,1984,1
CH,SE,10,1984,2
FI,SE,8,1984,1
BE,SE,7,1984,2
GB,SE,7,1984,2
FR,SE,6,1984,2
IT,SE,6,1984,2
LU,SE,6,1984,2
YU,SE,4,1984,2
PT,SE,4,1984,2
ES,SE,4,1984,2
TR,SE,3,1984,2
DE,SE,12,1983,2
NO,SE,12,1983,1
DK,SE,10,1983,1
FI,SE,10,1983,1
GR,SE,10,1983,2
GB,SE,8,1983,2
IL,SE,8,1983,2
IT,SE,8,1983,2
AT,SE,8,1983,2
TR,SE,7,1983,2
CY,SE,7,1983,2
FR,SE,6,1983,2
BE,SE,5,1983,2
CH,SE,5,1983,2
PT,SE,4,1983,2
NL,SE,3,1983,2
ES,SE,2,1983,2
YU,SE,1,1983,2
DK,SE,8,1982,1
NO,SE,8,1982,1
AT,SE,8,1982,2
PT,SE,7,1982,2
BE,SE,5,1982,2
GB,SE,5,1982,2
NL,SE,5,1982,2
CH,SE,4,1982,2
ES,SE,4,1982,2
FI,SE,3,1982,1
IE,SE,3,1982,2
LU,SE,3,1982,2
DE,SE,2,1982,2
YU,SE,2,1982,2
FR,SE,12,1981,2
DE,SE,10,1981,2
YU,SE,7,1981,2
NO,SE,6,1981,1
DK,SE,5,1981,1
BE,SE,4,1981,2
GB,SE,2,1981,2
LU,SE,2,1981,2
FI,SE,1,1981,1
CY,SE,1,1981,2
GR,SE,10,1980,2
LU,SE,10,1980,2
TR,SE,8,1980,2
MA,SE,6,1980,2
IT,SE,5,1980,2
CH,SE,5,1980,2
DE,SE,2,1980,2
ES,SE,1,1980,2
IE,SE,6,1979,2
GR,SE,1,1979,2
IL,SE,1,1979,2
NO,SE,10,1978,1
IE,SE,5,1978,2
FI,SE,4,1978,1
GB,SE,4,1978,2
FR,SE,3,1978,2
DE,SE,2,1977,2
NO,SE,8,1975,1
TR,SE,8,1975,2
FR,SE,7,1975,2
GB,SE,7,1975,2
LU,SE,7,1975,2
FI,SE,6,1975,1
YU,SE,6,1975,2
MC,SE,6,1975,2
PT,SE,6,1975,2
ES,SE,5,1975,2
IL,SE,3,1975,2
MT,SE,2,1975,2
CH,SE,1,1975,2
GB,CH,10,1984,2
DK,CH,8,1984,2
BE,CH,5,1984,2
IT,CH,4,1984,1
FI,CH,1,1984,2
SE,CH,1,1984,2
CY,CH,1,1984,2
IT,CH,7,1983,1
YU,CH,7,1983,2
AT,CH,6,1983,1
LU,CH,5,1983,2
BE,CH,1,1983,2
NO,CH,1,1983,2
ES,CH,1,1983,2
BE,CH,12,1982,2
GB,CH,12,1982,2
IL,CH,10,1982,2
YU,CH,10,1982,2
NL,CH,10,1982,2
AT,CH,10,1982,1
IE,CH,8,1982,2
DK,CH,7,1982,2
CY,CH,6,1982,2
NO,CH,4,1982,2
LU,CH,2,1982,2
PT,CH,2,1982,2
SE,CH,2,1982,2
TR,CH,2,1982,2
FI,CH,12,1981,2
GB,CH,12,1981,2
IE,CH,12,1981,2
YU,CH,12,1981,2
NO,CH,12,1981,2
FR,CH,10,1981,1
CY,CH,10,1981,2
LU,CH,8,1981,2
PT,CH,8,1981,2
DE,CH,7,1981,1
DK,CH,4,1981,2
GR,CH,4,1981,2
ES,CH,4,1981,2
AT,CH,2,1981,1
TR,CH,2,1981,2
NL,CH,1,1981,2
SE,CH,1,1981,2
FI,CH,12,1980,2
IE,CH,12,1980,2
DE,CH,10,1980,1
NL,CH,10,1980,2
NO,CH,10,1980,2
DK,CH,8,1980,2
GB,CH,7,1980,2
MA,CH,7,1980,2
AT,CH,6,1980,1
PT,CH,6,1980,2
LU,CH,5,1980,2
IT,CH,3,1980,1
BE,CH,2,1980,2
SE,CH,2,1980,2
ES,CH,2,1980,2
TR,CH,2,1980,2
AT,CH,12,1979,1
FI,CH,10,1979,2
NO,CH,8,1979,2
DK,CH,7,1979,2
DE,CH,7,1979,1
FR,CH,7,1979,1
IL,CH,4,1979,2
GR,CH,2,1979,2
MC,CH,2,1979,2
IE,CH,1,1979,2
AT,CH,10,1978,1
LU,CH,8,1978,2
NL,CH,8,1978,2
BE,CH,7,1978,2
FR,CH,7,1978,1
DE,CH,6,1978,1
NO,CH,5,1978,2
ES,CH,4,1978,2
DK,CH,3,1978,2
GB,CH,2,1978,2
MC,CH,2,1978,2
FI,CH,1,1978,2
IL,CH,1,1978,2
IT,CH,1,1978,1
FI,CH,10,1977,2
NO,CH,10,1977,2
AT,CH,10,1977,1
BE,CH,8,1977,2
GR,CH,6,1977,2
IE,CH,6,1977,2
LU,CH,5,1977,2
GB,CH,4,1977,2
IL,CH,4,1977,2
IT,CH,4,1977,1
PT,CH,4,1977,2
GB,CH,12,1976,2
NO,CH,10,1976,2
AT,CH,8,1976,1
BE,CH,7,1976,2
FI,CH,7,1976,2
YU,CH,7,1976,2
PT,CH,7,1976,2
FR,CH,6,1976,1
NL,CH,6,1976,2
DE,CH,5,1976,1
IL,CH,4,1976,2
MC,CH,4,1976,2
ES,CH,4,1976,2
GR,CH,2,1976,2
IE,CH,1,1976,2
LU,CH,1,1976,2
IT,CH,12,1975,1
FR,CH,10,1975,1
BE,CH,8,1975,2
NL,CH,7,1975,2
TR,CH,7,1975,2
DE,CH,6,1975,1
MT,CH,6,1975,2
GB,CH,5,1975,2
MC,CH,5,1975,2
FI,CH,4,1975,2
IE,CH,2,1975,2
LU,CH,2,1975,2
PT,CH,2,1975,2
NO,CH,1,1975,2
PT,ES,12,1984,1
TR,ES,12,1984,2
FR,ES,10,1984,1
SE,ES,10,1984,2
IT,ES,8,1984,2
LU,ES,8,1984,2
DK,ES,7,1984,2
IE,ES,7,1984,2
NO,ES,6,1984,2
AT,ES,6,1984,2
CY,ES,6,1984,2
GB,ES,4,1984,2
BE,ES,3,1984,2
CH,ES,3,1984,2
YU,ES,2,1984,2
NL,ES,2,1984,2
CY,ES,10,1982,2
IL,ES,8,1982,2
TR,ES,8,1982,2
DE,ES,7,1982,2
CH,ES,7,1982,2
FI,ES,6,1982,2
BE,ES,4,1982,2
YU,ES,1,1982,2
LU,ES,1,1982,2
NO,ES,10,1981,2
TR,ES,10,1981,2
IL,ES,6,1981,2
NL,ES,4,1981,2
IE,ES,3,1981,2
PT,ES,3,1981,1
CH,ES,2,1981,2
GR,ES,8,1980,2
TR,ES,7,1980,2
IT,ES,6,1980,2
LU,ES,6,1980,2
MA,ES,5,1980,2
AT,ES,4,1980,2
PT,ES,2,1980,1
BE,ES,12,1979,2
DE,ES,12,1979,2
IT,ES,12,1979,2
CH,ES,12,1979,2
LU,ES,10,1979,2
NL,ES,10,1979,2
AT,ES,10,1979,2
FR,ES,8,1979,1
IL,ES,8,1979,2
SE,ES,7,1979,2
GR,ES,6,1979,2
GB,ES,5,1979,2
DK,ES,3,1979,2
NO,ES,1,1979,2
DK,ES,12,1978,2
CH,ES,8,1978,2
FI,ES,7,1978,2
AT,ES,7,1978,2
TR,ES,7,1978,2
GR,ES,6,1978,2
IL,ES,6,1978,2
MC,ES,4,1978,2
NL,ES,4,1978,2
BE,ES,2,1978,2
LU,ES,2,1978,2
BE,ES,7,1977,2
DE,ES,7,1977,2
FI,ES,7,1977,2
IT,ES,7,1977,2
LU,ES,7,1977,2
NL,ES,6,1977,2
GR,ES,4,1977,2
GB,ES,3,1977,2
CH,ES,3,1977,2
AT,ES,1,1977,2
GB,ES,3,1976,2
IT,ES,3,1976,2
MC,ES,3,1976,2
FR,ES,1,1976,1
GR,ES,1,1976,2
FI,ES,8,1975,2
IE,ES,7,1975,2
IT,ES,6,1975,2
DE,ES,5,1975,2
CH,ES,5,1975,2
BE,ES,4,1975,2
IL,ES,4,1975,2
YU,ES,4,1975,2
MC,ES,4,1975,2
NO,ES,3,1975,2
TR,ES,3,1975,2
YU,TR,10,1984,2
SE,TR,6,1984,2
CH,TR,6,1984,2
GB,TR,5,1984,2
BE,TR,4,1984,2
FI,TR,3,1984,2
IE,TR,2,1984,2
NL,TR,1,1984,2
LU,TR,8,1982,2
NO,TR,3,1982,2
AT,TR,3,1982,2
CH,TR,3,1982,2
NL,TR,2,1982,2
FI,TR,1,1982,2
FI,TR,5,1981,2
YU,TR,3,1981,2
LU,TR,1,1981,2
MA,TR,12,1980,2
IT,TR,8,1980,2
AT,TR,3,1980,2
GB,TR,1,1978,2
NO,TR,1,1978,2
MC,TR,3,1975,2
YU,CY,12,1984,2
DK,CY,10,1984,2
IE,CY,4,1984,2
SE,CY,4,1984,2
FR,CY,1,1984,2
YU,CY,6,1983,2
DE,CY,5,1983,2
IL,CY,5,1983,2
BE,CY,4,1983,2
NO,CY,4,1983,2
DK,CY,1,1983,2
CH,CY,1,1983,2
NL,CY,12,1982,2
NO,CY,12,1982,2
FI,CY,8,1982,2
CH,CY,8,1982,2
IL,CY,7,1982,2
ES,CY,7,1982,2
DE,CY,6,1982,2
YU,CY,5,1982,2
AT,CY,5,1982,2
PT,CY,5,1982,2
LU,CY,4,1982,2
BE,CY,3,1982,2
GB,CY,3,1982,2
GR,CY,12,1981,2
GB,CY,10,1981,2
IE,CY,8,1981,2
NL,CY,8,1981,2
BE,CY,7,1981,2
NO,CY,7,1981,2
YU,CY,6,1981,2
IL,CY,5,1981,2
DK,CY,3,1981,2
CH,CY,3,1981,2
